Region,Instance Type,API Name,Memory (MB),Disk (GB),Compute Units,Virtual Cores,Disk Type,OD Linux PPH,OD Windows PPH,OD RHEL PPH,OD SLES PPH,OD MsWinSQL PPH,OD MsWinSQLWeb PPH,year1 light linux Prepay,year1 light linux PPH,year1 light mswin Prepay,year1 light mswin PPH,year1 light rhel Prepay,year1 light rhel PPH,year1 light sles Prepay,year1 light sles PPH,year1 light mswinSQL Prepay,year1 light mswinSQL PPH,year1 light mswinSQLWeb Prepay,year1 light mswinSQLWeb PPH,year1 medium linux Prepay,year1 medium linux PPH,year1 medium mswin Prepay,year1 medium mswin PPH,year1 medium rhel Prepay,year1 medium rhel PPH,year1 medium sles Prepay,year1 medium sles PPH,year1 medium mswinSQL Prepay,year1 medium mswinSQL PPH,year1 medium mswinSQLWeb Prepay,year1 medium mswinSQLWeb PPH,year1 heavy linux Prepay,year1 heavy linux PPH,year1 heavy mswin Prepay,year1 heavy mswin PPH,year1 heavy rhel Prepay,year1 heavy rhel PPH,year1 heavy sles Prepay,year1 heavy sles PPH,year1 heavy mswinSQL Prepay,year1 heavy mswinSQL PPH,year1 heavy mswinSQLWeb Prepay,year1 heavy mswinSQLWeb PPH,year3 light linux Prepay,year3 light linux PPH,year3 light mswin Prepay,year3 light mswin PPH,year3 light rhel Prepay,year3 light rhel PPH,year3 light sles Prepay,year3 light sles PPH,year3 light mswinSQL Prepay,year3 light mswinSQL PPH,year3 light mswinSQLWeb Prepay,year3 light mswinSQLWeb PPH,year3 medium linux Prepay,year3 medium linux PPH,year3 medium mswin Prepay,year3 medium mswin PPH,year3 medium rhel Prepay,year3 medium rhel PPH,year3 medium sles Prepay,year3 medium sles PPH,year3 medium mswinSQL Prepay,year3 medium mswinSQL PPH,year3 medium mswinSQLWeb Prepay,year3 medium mswinSQLWeb PPH,year3 heavy linux Prepay,year3 heavy linux PPH,year3 heavy mswin Prepay,year3 heavy mswin PPH,year3 heavy rhel Prepay,year3 heavy rhel PPH,year3 heavy sles Prepay,year3 heavy sles PPH,year3 heavy mswinSQL Prepay,year3 heavy mswinSQL PPH,year3 heavy mswinSQLWeb Prepay,year3 heavy mswinSQLWeb PPH
us-west-2,Standard Large,m1.large,7500.0,850,4,2,ephemeral,0.24,0.364,0.3,0.34,0.974,0.5,243.0,0.136,276.0,0.235,243.0,0.196,443.0,0.15,1370.0,0.624,540.0,0.24,554.0,0.084,640.0,0.175,554.0,0.144,746.0,0.097,1670.0,0.571,630.0,0.216,676.0,0.056,780.0,0.145,676.0,0.116,852.0,0.068,2030.0,0.348,900.0,0.153,384.0,0.108,425.2,0.204,384.0,0.168,784.0,0.121,3860.0,0.587,1370.0,0.21,860.0,0.067,1000.0,0.156,860.0,0.127,1244.0,0.079,4650.0,0.531,1540.0,0.176,1028.0,0.046,1200.0,0.132,1028.0,0.106,1380.0,0.058,5510.0,0.314,2090.0,0.12
us-west-2,Standard Extra Large,m1.xlarge,15000.0,1690,8,4,ephemeral,0.48,0.728,0.54,0.58,1.434,0.96,486.0,0.271,552.0,0.47,486.0,0.331,686.0,0.285,2060.0,0.77,1000.0,0.46,1108.0,0.168,1280.0,0.35,1108.0,0.228,1300.0,0.181,2780.0,0.65,1170.0,0.403,1352.0,0.112,1560.0,0.29,1352.0,0.172,1528.0,0.124,2850.0,0.489,1720.0,0.293,768.0,0.215,850.4,0.408,768.0,0.275,1168.0,0.229,4860.0,0.71,2530.0,0.38,1720.0,0.133,2000.0,0.312,1720.0,0.193,2104.0,0.146,6000.0,0.61,2810.0,0.321,2056.0,0.092,2400.0,0.264,2056.0,0.152,2408.0,0.104,7370.0,0.421,3960.0,0.226
us-west-2,High-Compute Large,c3.large,3750.0,32,7,2,ssd,0.15,0.233,0.21,0.25,0.561,0.316,167.0,0.093,184.0,0.171,167.0,0.153,367.0,0.218,960.0,0.342,373.0,0.171,383.0,0.056,430.0,0.129,383.0,0.116,575.0,0.176,1206.0,0.3,437.0,0.149,466.0,0.037,518.0,0.109,466.0,0.097,642.0,0.147,1216.0,0.208,626.0,0.107,252.0,0.082,283.0,0.158,252.0,0.142,652.0,0.207,2352.0,0.329,999.0,0.153,591.0,0.049,660.0,0.122,591.0,0.109,975.0,0.169,2730.0,0.292,1105.0,0.126,726.0,0.032,802.0,0.104,726.0,0.092,1078.0,0.142,3291.0,0.188,1527.0,0.087
us-west-2,High-Compute Extra Large,c3.xlarge,7500.0,80,14,4,ssd,0.3,0.466,0.36,0.4,1.122,0.632,333.0,0.186,368.0,0.342,333.0,0.246,533.0,0.311,1920.0,0.683,745.0,0.342,766.0,0.112,859.0,0.259,766.0,0.172,958.0,0.232,2412.0,0.6,875.0,0.299,932.0,0.075,1035.0,0.217,932.0,0.135,1108.0,0.185,2432.0,0.416,1252.0,0.215,503.0,0.164,565.0,0.317,503.0,0.224,903.0,0.289,4704.0,0.657,1998.0,0.305,1182.0,0.097,1321.0,0.244,1182.0,0.157,1566.0,0.217,5460.0,0.585,2210.0,0.252,1451.0,0.064,1604.0,0.207,1451.0,0.124,1803.0,0.174,6583.0,0.376,3053.0,0.174
us-west-2,High-Compute Double Extra Large,c3.2xlarge,15000.0,160,28,8,ssd,0.6,0.932,0.73,0.7,2.243,1.263,667.0,0.373,737.0,0.683,667.0,0.503,867.0,0.498,3840.0,1.366,1490.0,0.683,1532.0,0.224,1718.0,0.518,1532.0,0.354,1724.0,0.344,4823.0,1.201,1749.0,0.597,1863.0,0.149,2070.0,0.435,1863.0,0.279,2039.0,0.259,4865.0,0.832,2505.0,0.43,1006.0,0.327,1130.0,0.633,1006.0,0.457,1406.0,0.452,9408.0,1.314,3995.0,0.611,2364.0,0.195,2641.0,0.489,2364.0,0.325,2748.0,0.315,10919.0,1.17,4419.0,0.504,2902.0,0.128,3209.0,0.414,2902.0,0.258,3254.0,0.238,13165.0,0.751,6107.0,0.349
us-west-2,High-Compute Quadruple Extra Large,c3.4xlarge,30000.0,320,55,16,ssd,1.2,1.864,1.33,1.3,4.486,2.526,1333.0,0.745,1474.0,1.366,1333.0,0.875,1533.0,0.87,7680.0,2.732,2981.0,1.366,3064.0,0.447,3436.0,1.035,3064.0,0.577,3256.0,0.567,9646.0,2.401,3498.0,1.194,3726.0,0.298,4140.0,0.869,3726.0,0.428,3902.0,0.408,9729.0,1.664,5009.0,0.859,2012.0,0.654,2260.0,1.267,2012.0,0.784,2412.0,0.779,18816.0,2.629,7990.0,1.221,4728.0,0.389,5283.0,0.977,4728.0,0.519,5112.0,0.509,21839.0,2.339,8839.0,1.008,5804.0,0.257,6417.0,0.828,5804.0,0.387,6156.0,0.367,26330.0,1.503,12213.0,0.698
us-west-2,High-Compute Eight Extra Large,c3.8xlarge,60000.0,640,108,32,ssd,2.4,3.728,2.53,2.5,8.972,5.052,2666.0,1.49,2948.0,2.732,2666.0,1.62,2866.0,1.615,15359.0,5.465,5962.0,2.732,6127.0,0.894,6872.0,2.07,6127.0,1.024,6319.0,1.014,19292.0,4.802,6997.0,2.389,7452.0,0.596,8280.0,1.739,7452.0,0.726,7628.0,0.706,19458.0,3.329,10019.0,1.718,4024.0,1.308,4521.0,2.534,4024.0,1.438,4424.0,1.433,37633.0,5.258,15980.0,2.443,9456.0,0.778,10565.0,1.954,9456.0,0.908,9840.0,0.898,43677.0,4.678,17678.0,2.016,11609.0,0.513,12834.0,1.656,11609.0,0.643,11961.0,0.623,52661.0,3.006,24426.0,1.395
us-west-2,High-CPU Medium,c1.medium,1700.0,350,5,2,ephemeral,0.145,0.225,0.205,0.245,,0.325,161.0,0.09,178.0,0.165,161.0,0.15,361.0,0.104,,,390.0,0.18,370.0,0.054,415.0,0.125,370.0,0.114,562.0,0.067,,,470.0,0.159,450.0,0.036,500.0,0.105,450.0,0.096,626.0,0.048,,,640.0,0.111,243.0,0.079,273.0,0.153,243.0,0.139,643.0,0.093,,,1070.0,0.16,571.0,0.047,638.0,0.118,571.0,0.107,955.0,0.06,,,1200.0,0.137,701.0,0.031,775.0,0.1,701.0,0.091,1053.0,0.043,,,1590.0,0.091
us-west-2,High-CPU Extra Large,c1.xlarge,7000.0,1690,20,8,ephemeral,0.58,0.9,0.68,0.68,2.167,1.22,644.0,0.36,712.0,0.66,644.0,0.46,844.0,0.374,3710.0,1.32,1440.0,0.66,1480.0,0.216,1660.0,0.5,1480.0,0.316,1672.0,0.229,4660.0,1.16,1690.0,0.577,1800.0,0.144,2000.0,0.42,1800.0,0.244,1976.0,0.156,4700.0,0.804,2420.0,0.415,972.0,0.316,1092.0,0.612,972.0,0.416,1372.0,0.33,9090.0,1.27,3860.0,0.59,2284.0,0.188,2552.0,0.472,2284.0,0.288,2668.0,0.201,10550.0,1.13,4270.0,0.487,2804.0,0.124,3100.0,0.4,2804.0,0.224,3156.0,0.136,12720.0,0.726,5900.0,0.337
us-west-2,Cluster Compute Eight Extra Large,cc2.8xlarge,60500.0,3370,88,32,ephemeral,2.4,2.97,2.52,2.5,4.41,3.175,1762.0,0.904,1762.0,1.114,1762.0,1.034,1954.0,0.917,8060.0,3.683,2660.0,1.22,4146.0,0.54,4146.0,0.75,4146.0,0.67,4390.0,0.57,9880.0,3.383,3130.0,1.071,5000.0,0.361,5000.0,0.571,5000.0,0.491,5192.0,0.374,11060.0,1.264,5380.0,0.614,2710.0,0.904,2710.0,1.114,2710.0,1.034,3094.0,0.917,23680.0,3.604,7480.0,1.14,6378.0,0.54,6378.0,0.75,6378.0,0.67,6750.0,0.57,28120.0,3.21,7870.0,0.899,7670.0,0.361,7670.0,0.571,7670.0,0.491,8054.0,0.374,29530.0,1.123,12470.0,0.475
us-west-2,Cluster GPU Double Extra Large,g2.2xlarge,15000.0,60,26,8,ssd,0.65,0.767,0.78,0.75,3.816,0.957,1826.0,0.264,1836.0,0.389,1826.0,0.394,2026.0,0.389,3815.0,3.193,2147.0,0.572,1975.0,0.232,2036.0,0.349,1975.0,0.362,2167.0,0.352,4079.0,3.116,2419.0,0.513,2306.0,0.142,2974.0,0.183,2306.0,0.272,2482.0,0.252,11241.0,1.925,3483.0,0.265,4440.0,0.217,4826.0,0.341,4440.0,0.347,4840.0,0.342,21689.0,2.476,5334.0,0.474,5223.0,0.135,5364.0,0.306,5223.0,0.265,5607.0,0.255,25660.0,2.278,6005.0,0.424,6307.0,0.06,7131.0,0.146,6307.0,0.19,6659.0,0.17,,,7734.0,0.196
us-west-2,Hi-Memory Extra Large,m2.xlarge,17100.0,420,6,2,ephemeral,0.41,0.51,0.47,0.51,1.084,0.61,272.0,0.169,353.0,0.29,272.0,0.229,472.0,0.183,1480.0,0.675,650.0,0.3,651.0,0.103,850.0,0.203,651.0,0.163,843.0,0.116,1780.0,0.611,740.0,0.256,789.0,0.068,1030.0,0.158,789.0,0.128,965.0,0.08,2180.0,0.373,1040.0,0.178,398.0,0.136,548.0,0.245,398.0,0.196,798.0,0.15,4100.0,0.624,1610.0,0.24,992.0,0.08,1283.0,0.175,992.0,0.14,1376.0,0.093,4850.0,0.553,1730.0,0.198,1198.0,0.053,1550.0,0.14,1198.0,0.113,1550.0,0.065,5730.0,0.327,2320.0,0.132
us-west-2,Hi-Memory Double Extra Large,m2.2xlarge,34200.0,850,13,4,ephemeral,0.82,1.02,0.88,0.92,1.654,1.18,544.0,0.338,706.0,0.58,544.0,0.438,744.0,0.352,2220.0,0.91,1230.0,0.56,1302.0,0.206,1700.0,0.405,1302.0,0.306,1494.0,0.219,3200.0,0.726,1400.0,0.479,1578.0,0.136,2060.0,0.315,1578.0,0.236,1754.0,0.148,3140.0,0.538,2000.0,0.343,796.0,0.272,1096.0,0.49,796.0,0.372,1196.0,0.286,5100.0,0.82,3010.0,0.46,1984.0,0.16,2566.0,0.35,1984.0,0.26,2368.0,0.173,6560.0,0.67,3200.0,0.366,2396.0,0.106,3100.0,0.28,2396.0,0.206,2748.0,0.118,7820.0,0.446,4410.0,0.252
us-west-2,Hi-Memory Quadruple Extra Large,m2.4xlarge,68400.0,1690,26,8,ephemeral,1.64,2.04,1.74,1.74,3.307,2.36,1088.0,0.676,1412.0,1.16,1088.0,0.776,1288.0,0.69,4440.0,1.82,2460.0,1.12,2604.0,0.412,3400.0,0.81,2604.0,0.512,2796.0,0.425,6400.0,1.452,2800.0,0.959,3156.0,0.272,4120.0,0.63,3156.0,0.372,3332.0,0.284,6280.0,1.076,4010.0,0.686,1592.0,0.544,2192.0,0.98,1592.0,0.644,1992.0,0.558,10200.0,1.64,6010.0,0.91,3968.0,0.32,5132.0,0.7,3968.0,0.42,4352.0,0.333,13120.0,1.34,6410.0,0.732,4792.0,0.212,6200.0,0.56,4792.0,0.312,5144.0,0.224,15640.0,0.893,8820.0,0.504
us-west-2,High-Memory Cluster Eight Extra Large,cr1.8xlarge,244000.0,240,88,32,ssd,3.5,3.831,3.62,3.6,7.25,4.044,2474.0,1.54,2474.0,1.871,2474.0,1.67,2721.0,1.552,7565.0,4.709,3213.0,2.0,5958.0,0.93,5958.0,1.261,5958.0,1.06,6554.0,0.942,19834.0,3.096,7973.0,1.244,7220.0,0.62,7220.0,0.951,7220.0,0.75,7942.0,0.632,25967.0,2.23,9942.0,0.854,3846.0,1.225,3846.0,1.555,3846.0,1.355,4231.0,1.237,14363.0,4.574,5373.0,1.711,9006.0,0.735,9006.0,1.066,9006.0,0.865,9907.0,0.747,38061.0,3.379,12789.0,1.135,10880.0,0.49,10880.0,0.821,10880.0,0.62,11968.0,0.502,55037.0,2.56,17129.0,0.797
us-west-2,High I/O Extra Large,i2.xlarge,30500.0,720,14,4,ssd,0.853,0.973,0.913,0.953,1.23,0.993,644.0,0.369,644.0,0.489,644.0,0.429,844.0,0.469,1706.0,0.779,1031.0,0.471,1493.0,0.227,1493.0,0.347,1493.0,0.287,1685.0,0.327,2034.0,0.697,1190.0,0.408,1820.0,0.155,1820.0,0.275,1820.0,0.215,1996.0,0.255,2299.0,0.394,1817.0,0.287,971.0,0.288,971.0,0.408,971.0,0.348,1371.0,0.388,4496.0,0.684,2471.0,0.376,2283.0,0.176,2283.0,0.296,2283.0,0.236,2667.0,0.276,5217.0,0.596,2694.0,0.307,2740.0,0.121,2740.0,0.241,2740.0,0.181,3092.0,0.221,5443.0,0.311,2897.0,0.245
us-west-2,High I/O Double Extra Large,i2.2xlarge,61000.0,1440,27,8,ssd,1.705,1.946,1.835,1.805,2.459,1.986,1288.0,0.739,1288.0,0.979,1288.0,0.799,1488.0,0.839,3412.0,1.558,2062.0,0.942,2987.0,0.455,2987.0,0.695,2987.0,0.515,3179.0,0.555,4068.0,1.393,2380.0,0.815,3640.0,0.311,3640.0,0.551,3640.0,0.371,3816.0,0.411,4599.0,0.788,3635.0,0.573,1942.0,0.575,1942.0,0.815,1942.0,0.635,2342.0,0.675,8992.0,1.369,4942.0,0.752,4567.0,0.353,4567.0,0.593,4567.0,0.413,4951.0,0.453,10435.0,1.191,5387.0,0.613,5480.0,0.241,5480.0,0.481,5480.0,0.301,5832.0,0.341,10886.0,0.622,5794.0,0.491
us-west-2,High I/O Quadruple Extra Large,i2.4xlarge,122000.0,2880,53,16,ssd,3.41,3.891,3.54,3.51,4.918,3.971,2576.0,1.477,2576.0,1.957,2576.0,1.537,2776.0,1.577,6824.0,3.116,4124.0,1.883,5973.0,0.909,5973.0,1.389,5973.0,0.969,6165.0,1.009,8135.0,2.786,4760.0,1.63,7280.0,0.621,7280.0,1.101,7280.0,0.681,7456.0,0.721,9197.0,1.575,7269.0,1.146,3884.0,1.15,3884.0,1.63,3884.0,1.21,4284.0,1.25,17984.0,2.737,9884.0,1.504,9133.0,0.705,9133.0,1.185,9133.0,0.765,9517.0,0.805,20869.0,2.382,10774.0,1.226,10960.0,0.482,10960.0,0.962,10960.0,0.542,11312.0,0.582,21772.0,1.243,11587.0,0.981
us-west-2,High I/O Eight Extra Large,i2.8xlarge,244000.0,5760,104,32,ssd,6.82,7.782,6.95,6.92,9.836,7.942,5152.0,2.954,5152.0,3.914,5152.0,3.014,5352.0,3.054,13648.0,6.232,8248.0,3.766,11946.0,1.818,11946.0,2.778,11946.0,1.878,12138.0,1.918,16270.0,5.572,9520.0,3.26,14560.0,1.242,14560.0,2.202,14560.0,1.302,14736.0,1.342,18394.0,3.15,14538.0,2.292,7768.0,2.3,7768.0,3.26,7768.0,2.36,8168.0,2.4,35968.0,5.474,19768.0,3.008,18266.0,1.41,18266.0,2.37,18266.0,1.47,18650.0,1.51,41738.0,4.764,21548.0,2.452,21920.0,0.964,21920.0,1.924,21920.0,1.024,22272.0,1.064,43544.0,2.486,23174.0,1.962
us-west-2,High-Storage Eight Extra Large,hs1.8xlarge,117000.0,48000,35,16,ephemeral,4.6,4.931,4.7,4.7,8.35,5.144,3968.0,2.24,3968.0,2.571,3968.0,2.34,4168.0,2.39,9493.0,5.359,4770.0,2.693,9200.0,1.38,9200.0,1.711,9200.0,1.48,9400.0,1.53,23396.0,3.509,11261.0,1.689,11213.0,0.92,11213.0,1.251,11213.0,1.02,11413.0,1.07,30324.0,2.488,13987.0,1.148,5997.0,1.81,5997.0,2.141,5997.0,1.91,6397.0,1.96,17030.0,5.14,6599.0,2.293,14103.0,1.11,14103.0,1.441,14103.0,1.21,14503.0,1.26,54729.0,3.314,22221.0,1.346,16924.0,0.76,16924.0,1.091,16924.0,0.86,17324.0,0.91,70253.0,2.481,26559.0,0.938
us-west-2,High I/O Quadruple Extra Large,hi1.4xlarge,60500.0,2048,35,16,ssd,3.1,3.58,3.22,3.2,4.607,3.66,2576.0,1.477,2576.0,1.957,2576.0,1.577,2959.0,1.499,6824.0,3.116,4124.0,1.883,5973.0,0.909,5973.0,1.389,5973.0,1.009,6555.0,0.928,8135.0,2.786,4760.0,1.63,7280.0,0.621,7280.0,1.101,7280.0,0.721,8176.0,0.677,9197.0,1.575,7269.0,1.146,3884.0,1.15,3884.0,1.63,3884.0,1.25,4560.0,1.171,17984.0,2.737,9884.0,1.504,9133.0,0.705,9133.0,1.185,9133.0,0.805,9813.0,0.726,20869.0,2.382,10774.0,1.226,10960.0,0.482,10960.0,0.962,10960.0,0.582,12714.0,0.524,21772.0,1.243,11587.0,0.981
us-west-2,Micro,t1.micro,615.0,160,0,1,ebs,0.02,0.02,0.08,0.03,,0.07,23.0,0.012,23.0,0.014,23.0,0.072,47.0,0.018,,,110.0,0.05,54.0,0.007,54.0,0.009,54.0,0.067,78.0,0.013,,,130.0,0.044,62.0,0.005,62.0,0.006,62.0,0.065,86.0,0.011,,,140.0,0.024,35.0,0.012,35.0,0.012,35.0,0.072,83.0,0.018,,,310.0,0.05,82.0,0.007,82.0,0.009,82.0,0.067,130.0,0.013,,,370.0,0.042,100.0,0.005,100.0,0.007,100.0,0.065,148.0,0.011,,,380.0,0.022
us-west,M3 Medium Instance,m3.medium,3750.0,4,3,1,ssd,0.124,0.187,0.184,0.224,0.374,0.248,110.0,0.08,129.0,0.126,110.0,0.14,310.0,0.18,424.0,0.194,261.0,0.119,259.0,0.05,299.0,0.092,259.0,0.11,451.0,0.15,600.0,0.16,294.0,0.101,317.0,0.041,365.0,0.081,317.0,0.101,493.0,0.141,726.0,0.125,443.0,0.076,172.0,0.063,199.0,0.107,172.0,0.123,572.0,0.163,1139.0,0.173,648.0,0.098,408.0,0.041,468.0,0.081,408.0,0.101,792.0,0.141,1318.0,0.151,704.0,0.08,481.0,0.033,561.0,0.072,481.0,0.093,833.0,0.133,1865.0,0.107,1017.0,0.058
us-west,M3 Large Instance,m3.large,7500.0,32,6,2,ssd,0.248,0.374,0.308,0.348,0.747,0.495,220.0,0.16,258.0,0.252,220.0,0.22,420.0,0.26,849.0,0.388,521.0,0.239,517.0,0.101,599.0,0.184,517.0,0.161,709.0,0.201,1199.0,0.319,588.0,0.202,633.0,0.081,730.0,0.162,633.0,0.141,809.0,0.181,1452.0,0.249,886.0,0.152,343.0,0.126,398.0,0.214,343.0,0.186,743.0,0.226,2279.0,0.346,1296.0,0.197,816.0,0.081,935.0,0.162,816.0,0.141,1200.0,0.181,2636.0,0.301,1407.0,0.161,961.0,0.066,1122.0,0.143,961.0,0.126,1313.0,0.166,3731.0,0.214,2033.0,0.117
us-west,M3 Extra Large Instance,m3.xlarge,15000.0,80,13,4,ssd,0.495,0.747,0.555,0.595,1.494,0.99,439.0,0.32,516.0,0.503,439.0,0.38,639.0,0.42,1697.0,0.776,1042.0,0.477,1034.0,0.201,1197.0,0.367,1034.0,0.261,1226.0,0.301,2398.0,0.638,1176.0,0.404,1266.0,0.162,1459.0,0.323,1266.0,0.222,1442.0,0.262,2904.0,0.498,1772.0,0.304,686.0,0.252,795.0,0.427,686.0,0.312,1086.0,0.352,4557.0,0.692,2591.0,0.393,1631.0,0.162,1870.0,0.323,1631.0,0.222,2015.0,0.262,5272.0,0.602,2814.0,0.321,1922.0,0.131,2244.0,0.286,1922.0,0.191,2274.0,0.231,7461.0,0.427,4066.0,0.233
us-west,M3 Double Extra Large Instance,m3.2xlarge,30000.0,160,26,8,ssd,0.99,1.494,1.12,1.09,2.988,1.98,879.0,0.639,1032.0,1.006,879.0,0.699,1079.0,0.739,3396.0,1.552,2085.0,0.954,2069.0,0.403,2394.0,0.735,2069.0,0.463,2261.0,0.503,4795.0,1.277,2353.0,0.808,2531.0,0.325,2917.0,0.646,2531.0,0.385,2707.0,0.425,5816.0,0.995,3552.0,0.608,1372.0,0.505,1590.0,0.854,1372.0,0.565,1772.0,0.605,9092.0,1.385,5160.0,0.786,3262.0,0.325,3740.0,0.647,3262.0,0.385,3646.0,0.425,10543.0,1.204,5630.0,0.643,3844.0,0.262,4488.0,0.57,3844.0,0.322,4196.0,0.362,14944.0,0.853,8153.0,0.465
us-west,Standard Small,m1.small,1700.0,160,1,1,ephemeral,0.065,0.096,0.125,0.095,0.639,0.165,61.0,0.042,69.0,0.069,61.0,0.102,261.0,0.056,1030.0,0.473,210.0,0.094,139.0,0.027,160.0,0.051,139.0,0.087,331.0,0.039,1280.0,0.437,240.0,0.082,169.0,0.022,195.0,0.045,169.0,0.082,345.0,0.034,1450.0,0.248,310.0,0.054,96.0,0.034,106.3,0.059,96.0,0.094,272.0,0.047,3030.0,0.461,550.0,0.083,215.0,0.022,250.0,0.045,215.0,0.082,391.0,0.035,3730.0,0.426,620.0,0.071,257.0,0.018,300.0,0.04,257.0,0.078,433.0,0.029,4180.0,0.238,770.0,0.044
us-west,Standard Medium,m1.medium,3750.0,410,2,1,ephemeral,0.13,0.192,0.18,0.21,0.764,0.29,122.0,0.085,138.0,0.138,122.0,0.145,322.0,0.099,1170.0,0.534,340.0,0.155,277.0,0.054,320.0,0.103,277.0,0.114,469.0,0.068,1430.0,0.49,390.0,0.135,338.0,0.044,390.0,0.09,338.0,0.104,514.0,0.055,1680.0,0.289,550.0,0.093,192.0,0.067,212.5,0.118,192.0,0.127,592.0,0.082,3360.0,0.512,870.0,0.133,430.0,0.044,500.0,0.09,430.0,0.104,814.0,0.057,4090.0,0.467,980.0,0.112,514.0,0.035,600.0,0.08,514.0,0.095,866.0,0.047,4720.0,0.269,1310.0,0.075
us-west,Standard Large,m1.large,7500.0,850,4,2,ephemeral,0.26,0.384,0.32,0.36,1.014,0.54,243.0,0.17,276.0,0.275,243.0,0.23,443.0,0.184,1440.0,0.656,610.0,0.277,554.0,0.108,640.0,0.205,554.0,0.168,746.0,0.121,1730.0,0.594,700.0,0.238,676.0,0.087,780.0,0.18,676.0,0.147,852.0,0.099,2160.0,0.369,1020.0,0.174,384.0,0.135,425.2,0.236,384.0,0.195,784.0,0.148,4030.0,0.613,1540.0,0.234,860.0,0.087,1000.0,0.18,860.0,0.147,1244.0,0.101,4810.0,0.549,1700.0,0.193,1028.0,0.07,1200.0,0.16,1028.0,0.13,1380.0,0.082,5800.0,0.331,2390.0,0.136
us-west,Standard Extra Large,m1.xlarge,15000.0,1690,8,4,ephemeral,0.52,0.768,0.58,0.62,1.514,1.04,486.0,0.339,552.0,0.55,486.0,0.399,686.0,0.353,2060.0,0.85,1140.0,0.523,1108.0,0.215,1280.0,0.41,1108.0,0.275,1300.0,0.228,2780.0,0.71,1310.0,0.447,1352.0,0.174,1560.0,0.36,1352.0,0.234,1528.0,0.186,3100.0,0.53,1960.0,0.336,768.0,0.269,850.4,0.472,768.0,0.329,1168.0,0.283,4860.0,0.77,2860.0,0.436,1720.0,0.174,2000.0,0.36,1720.0,0.234,2104.0,0.187,6000.0,0.66,3130.0,0.357,2056.0,0.14,2400.0,0.32,2056.0,0.2,2408.0,0.152,7960.0,0.455,4550.0,0.26
us-west,High-Compute Large,c3.large,3750.0,32,7,2,ssd,0.171,0.233,0.231,0.271,0.561,0.316,160.0,0.117,184.0,0.197,160.0,0.177,360.0,0.242,960.0,0.342,373.0,0.171,383.0,0.075,430.0,0.15,383.0,0.135,575.0,0.195,1206.0,0.3,437.0,0.149,466.0,0.059,518.0,0.132,466.0,0.119,642.0,0.169,1216.0,0.208,626.0,0.107,252.0,0.102,283.0,0.181,252.0,0.162,652.0,0.227,2352.0,0.329,999.0,0.153,591.0,0.065,660.0,0.14,591.0,0.125,975.0,0.185,2730.0,0.292,1105.0,0.126,726.0,0.051,802.0,0.124,726.0,0.111,1078.0,0.161,3291.0,0.188,1527.0,0.087
us-west,High-Compute Extra Large,c3.xlarge,7500.0,80,14,4,ssd,0.342,0.466,0.402,0.442,1.122,0.632,321.0,0.234,368.0,0.393,321.0,0.294,521.0,0.359,1920.0,0.683,745.0,0.342,766.0,0.149,859.0,0.3,766.0,0.209,958.0,0.269,2412.0,0.6,875.0,0.299,932.0,0.118,1035.0,0.264,932.0,0.178,1108.0,0.228,2432.0,0.416,1252.0,0.215,503.0,0.205,565.0,0.362,503.0,0.265,903.0,0.33,4704.0,0.657,1998.0,0.305,1182.0,0.13,1321.0,0.279,1182.0,0.19,1566.0,0.25,5460.0,0.585,2210.0,0.252,1451.0,0.101,1604.0,0.248,1451.0,0.161,1803.0,0.211,6583.0,0.376,3053.0,0.174
us-west,High-Compute Double Extra Large,c3.2xlarge,15000.0,160,28,8,ssd,0.683,0.932,0.813,0.783,2.243,1.263,642.0,0.468,737.0,0.787,642.0,0.598,842.0,0.593,3840.0,1.366,1490.0,0.683,1532.0,0.298,1718.0,0.6,1532.0,0.428,1724.0,0.418,4823.0,1.201,1749.0,0.597,1863.0,0.236,2070.0,0.528,1863.0,0.366,2039.0,0.346,4865.0,0.832,2505.0,0.43,1006.0,0.41,1130.0,0.725,1006.0,0.54,1406.0,0.535,9408.0,1.314,3995.0,0.611,2364.0,0.261,2641.0,0.559,2364.0,0.391,2748.0,0.381,10919.0,1.17,4419.0,0.504,2902.0,0.203,3209.0,0.497,2902.0,0.333,3254.0,0.313,13165.0,0.751,6107.0,0.349
us-west,High-Compute Quadruple Extra Large,c3.4xlarge,30000.0,320,55,16,ssd,1.366,1.864,1.496,1.466,4.486,2.526,1283.0,0.936,1474.0,1.573,1283.0,1.066,1483.0,1.061,7680.0,2.732,2981.0,1.366,3064.0,0.596,3436.0,1.201,3064.0,0.726,3256.0,0.716,9646.0,2.401,3498.0,1.194,3726.0,0.472,4140.0,1.056,3726.0,0.602,3902.0,0.582,9729.0,1.664,5009.0,0.859,2012.0,0.82,2260.0,1.449,2012.0,0.95,2412.0,0.945,18816.0,2.629,7990.0,1.221,4728.0,0.522,5283.0,1.118,4728.0,0.652,5112.0,0.642,21839.0,2.339,8839.0,1.008,5804.0,0.406,6417.0,0.994,5804.0,0.536,6156.0,0.516,26330.0,1.503,12213.0,0.698
